fight_id,ufcstats_id,round,fighter_round_knockdowns,fighter_round_sig_strikes_landed,fighter_round_sig_strikes_attempted,fighter_round_sig_strike_percentage,fighter_round_strikes_landed,fighter_round_strikes_attempted,fighter_round_strike_percentage,fighter_round_takedowns,fighter_round_takedowns_attempted,fighter_round_takedowns_percentage,fighter_round_submission_attempts,fighter_round_reversals,fighter_round_control,fighter_round_sig_strikes_head_landed,fighter_round_sig_strikes_head_attempts,fighter_round_sig_strikes_head_percentage,fighter_round_sig_strikes_body_landed,fighter_round_sig_strikes_body_attempts,fighter_round_sig_strikes_body_percentage,fighter_round_sig_strikes_leg_landed,fighter_round_sig_strikes_leg_attempts,fighter_round_sig_strikes_leg_percentage,fighter_round_sig_strikes_distance_landed,fighter_round_sig_strikes_distance_attempts,fighter_round_sig_strikes_distance_percentage,fighter_round_sig_strikes_clinch_landed,fighter_round_sig_strikes_clinch_attempts,fighter_round_sig_strikes_clinch_percentage,fighter_round_sig_strikes_ground_landed,fighter_round_sig_strikes_ground_attempts,fighter_round_sig_strikes_ground_percentage
01a4827b3596d111,032cc3922d871c7f,3,0,1,3,33,6,11,54,1,1,100,1,0,91,0,2,0,1,1,100,0,0,0,1,3,33,0,0,0,0,0,0
01aa5949ac6851f3,351c4ec637380ad5,1,0,8,19,42,25,39,64,0,0,0,0,0,0,3,7,42,3,5,60,2,7,28,6,17,35,2,2,100,0,0,0
01aa5949ac6851f3,351c4ec637380ad5,2,0,7,18,38,47,67,70,0,1,0,0,0,117,4,13,30,3,4,75,0,1,0,4,13,30,3,5,60,0,0,0
01aa5949ac6851f3,351c4ec637380ad5,3,1,18,31,58,72,88,81,0,1,0,0,0,76,12,23,52,2,2,100,4,6,66,10,23,43,8,8,100,0,0,0
01aa5949ac6851f3,d3f5d33d61cd00c9,1,0,11,26,42,15,31,48,0,0,0,0,0,90,5,17,29,2,4,50,4,5,80,9,24,37,2,2,100,0,0,0
01aa5949ac6851f3,d3f5d33d61cd00c9,2,0,11,28,39,27,51,52,0,0,0,0,0,125,7,22,31,4,6,66,0,0,0,7,21,33,4,7,57,0,0,0
01aa5949ac6851f3,d3f5d33d61cd00c9,3,0,13,33,39,21,47,44,1,1,100,0,0,79,6,25,24,3,3,100,4,5,80,11,31,35,2,2,100,0,0,0
01c9acf719298187,0c6d9ea8306c029e,1,0,14,39,35,18,45,40,0,0,0,0,0,33,3,22,13,3,9,33,8,8,100,12,36,33,2,3,66,0,0,0
01c9acf719298187,0c6d9ea8306c029e,2,0,12,25,48,24,38,63,0,1,0,0,0,116,7,18,38,2,4,50,3,3,100,10,22,45,2,3,66,0,0,0
01c9acf719298187,0c6d9ea8306c029e,3,1,20,32,62,20,32,62,0,0,0,0,0,4,13,24,54,1,2,50,6,6,100,11,18,61,3,4,75,6,10,60
01c9acf719298187,4e06913c91da5200,1,0,7,23,30,13,29,44,0,1,0,0,0,21,4,14,28,0,3,0,3,6,50,4,17,23,3,6,50,0,0,0
01c9acf719298187,4e06913c91da5200,2,0,12,26,46,22,36,61,0,2,0,0,0,25,9,23,39,3,3,100,0,0,0,4,17,23,8,9,88,0,0,0
01c9acf719298187,4e06913c91da5200,3,0,5,25,20,5,25,20,0,0,0,0,0,0,5,25,20,0,0,0,0,0,0,5,21,23,0,4,0,0,0,0
01e8868086004dd8,31f8081c7600da93,1,0,1,4,25,11,16,68,1,1,100,0,0,116,1,3,33,0,0,0,0,1,0,1,4,25,0,0,0,0,0,0
01e8868086004dd8,31f8081c7600da93,2,0,16,49,32,16,49,32,0,1,0,0,0,3,8,35,22,5,8,62,3,6,50,14,46,30,2,3,66,0,0,0
01e8868086004dd8,31f8081c7600da93,3,0,3,5,60,12,15,80,4,8,50,0,0,215,1,3,33,2,2,100,0,0,0,2,4,50,1,1,100,0,0,0
01e8868086004dd8,e93b04e308913c2e,1,0,3,7,42,15,19,78,0,0,0,0,1,144,0,4,0,0,0,0,3,3,100,3,6,50,0,0,0,0,1,0
01e8868086004dd8,e93b04e308913c2e,2,0,24,46,52,30,54,55,0,0,0,0,0,35,10,30,33,2,3,66,12,13,92,23,45,51,1,1,100,0,0,0
01e8868086004dd8,e93b04e308913c2e,3,0,23,25,92,34,41,82,0,0,0,0,0,59,1,3,33,21,21,100,1,1,100,1,3,33,1,1,100,21,21,100
01f262b68a6a2223,1a31ef98efce7a79,1,0,7,13,53,27,39,69,2,3,66,1,0,144,3,8,37,1,2,50,3,3,100,4,9,44,0,0,0,3,4,75
01f262b68a6a2223,1a31ef98efce7a79,2,0,21,38,55,21,38,55,0,3,0,0,0,3,10,26,38,10,11,90,1,1,100,20,37,54,1,1,100,0,0,0
01f262b68a6a2223,1a31ef98efce7a79,3,0,27,51,52,28,55,50,0,3,0,0,0,4,14,32,43,10,13,76,3,6,50,26,50,52,1,1,100,0,0,0
01f262b68a6a2223,5d1b7e3dd9e11074,1,0,2,10,20,10,21,47,0,0,0,0,0,2,0,7,0,1,2,50,1,1,100,2,10,20,0,0,0,0,0,0
01f262b68a6a2223,5d1b7e3dd9e11074,2,0,28,69,40,28,69,40,0,0,0,0,0,4,19,57,33,6,9,66,3,3,100,27,67,40,1,2,50,0,0,0
01f262b68a6a2223,5d1b7e3dd9e11074,3,0,31,71,43,35,75,46,0,0,0,0,0,32,18,56,32,3,5,60,10,10,100,29,68,42,0,0,0,2,3,66
01f7c28804746979,07225ba28ae309b6,1,0,9,11,81,12,14,85,0,0,0,1,0,104,5,6,83,1,1,100,3,4,75,3,4,75,2,2,100,4,5,80
01f7c28804746979,07225ba28ae309b6,2,0,5,9,55,14,20,70,0,0,0,1,0,0,4,6,66,1,2,50,0,1,0,2,6,33,1,1,100,2,2,100
01f7c28804746979,07225ba28ae309b6,3,0,5,17,29,7,19,36,0,0,0,2,1,48,2,10,20,3,6,50,0,1,0,2,14,14,3,3,100,0,0,0
01f7c28804746979,eae48ff31db420c2,1,0,9,16,56,19,32,59,0,0,0,0,1,162,6,12,50,2,3,66,1,1,100,3,8,37,1,1,100,5,7,71
01f7c28804746979,eae48ff31db420c2,2,0,22,36,61,38,54,70,1,2,50,0,0,229,19,32,59,3,3,100,0,1,0,9,18,50,1,2,50,12,16,75
01f7c28804746979,eae48ff31db420c2,3,0,18,31,58,18,31,58,1,2,50,0,0,130,12,25,48,5,5,100,1,1,100,11,24,45,1,1,100,6,6,100
0221982930283140,6a1901c62ab3870f,1,0,61,107,57,62,108,57,0,0,0,0,0,0,31,75,41,3,3,100,27,29,93,58,101,57,3,6,50,0,0,0
0221982930283140,6a1901c62ab3870f,2,0,75,121,61,78,124,62,0,0,0,0,0,21,52,96,54,12,13,92,11,12,91,62,103,60,12,17,70,1,1,100
0221982930283140,6a1901c62ab3870f,3,0,95,141,67,97,143,67,1,1,100,0,0,50,78,121,64,8,11,72,9,9,100,88,134,65,7,7,100,0,0,0
0221982930283140,729d4bd5a6cd0a97,1,0,22,91,24,24,93,25,0,5,0,0,0,8,17,85,20,5,5,100,0,1,0,22,90,24,0,1,0,0,0,0
0221982930283140,729d4bd5a6cd0a97,2,0,29,95,30,29,95,30,0,6,0,0,0,1,21,83,25,6,10,60,2,2,100,23,86,26,6,9,66,0,0,0
0221982930283140,729d4bd5a6cd0a97,3,0,49,107,45,50,108,46,0,4,0,0,0,0,43,100,43,3,4,75,3,3,100,45,100,45,4,7,57,0,0,0
022bdd58cc6e571d,361d49960a196976,1,0,16,30,53,35,50,70,1,1,100,1,0,8,6,17,35,2,3,66,8,10,80,14,28,50,2,2,100,0,0,0
022bdd58cc6e571d,361d49960a196976,2,0,5,15,33,5,15,33,0,1,0,0,0,27,3,11,27,1,1,100,1,3,33,5,15,33,0,0,0,0,0,0
022bdd58cc6e571d,d247691a6c0e9034,1,1,31,47,65,34,50,68,1,1,100,0,0,91,23,36,63,4,7,57,4,4,100,23,36,63,3,3,100,5,8,62
022bdd58cc6e571d,d247691a6c0e9034,2,1,15,19,78,17,21,80,0,0,0,0,0,3,12,15,80,3,4,75,0,0,0,14,18,77,0,0,0,1,1,100
0230a9dd2739add4,285ae0b4a68221f4,1,0,17,43,39,18,44,40,0,0,0,0,0,0,13,37,35,2,3,66,2,3,66,17,43,39,0,0,0,0,0,0
0230a9dd2739add4,285ae0b4a68221f4,2,0,38,55,69,42,60,70,0,0,0,0,0,5,29,46,63,8,8,100,1,1,100,34,51,66,1,1,100,3,3,100
0230a9dd2739add4,285ae0b4a68221f4,3,0,23,34,67,31,47,65,0,0,0,0,0,14,15,25,60,8,9,88,0,0,0,22,33,66,1,1,100,0,0,0
0230a9dd2739add4,b07aed698fba8624,1,0,35,46,76,37,48,77,2,2,100,0,0,36,17,25,68,14,14,100,4,7,57,33,44,75,1,1,100,1,1,100
0230a9dd2739add4,b07aed698fba8624,2,0,35,52,67,46,66,69,1,2,50,0,0,125,21,36,58,10,12,83,4,4,100,29,45,64,2,2,100,4,5,80
0230a9dd2739add4,b07aed698fba8624,3,0,21,36,58,43,60,71,2,3,66,0,0,206,19,33,57,2,3,66,0,0,0,17,31,54,0,1,0,4,4,100
024a04f78b37b7d9,0fd5f4b838e890cc,1,0,18,24,75,18,24,75,0,0,0,0,0,5,17,22,77,0,0,0,1,2,50,3,7,42,4,4,100,11,13,84
024a04f78b37b7d9,ef1182eb28c17d4e,1,0,3,7,42,3,7,42,0,1,0,0,0,0,1,5,20,0,0,0,2,2,100,3,7,42,0,0,0,0,0,0
024beecfd3f0ed7a,32ab52e5de93092d,1,0,32,67,47,32,67,47,0,1,0,0,0,4,23,56,41,8,10,80,1,1,100,28,62,45,4,5,80,0,0,0
024beecfd3f0ed7a,32ab52e5de93092d,2,1,2,5,40,2,5,40,0,0,0,0,0,1,1,4,25,1,1,100,0,0,0,2,5,40,0,0,0,0,0,0
024beecfd3f0ed7a,67c1d46f4ed16f9e,1,0,20,69,28,23,75,30,0,0,0,0,0,0,17,63,26,1,4,25,2,2,100,19,65,29,1,4,25,0,0,0
024beecfd3f0ed7a,67c1d46f4ed16f9e,2,0,2,9,22,2,9,22,0,0,0,0,0,0,1,7,14,0,1,0,1,1,100,2,9,22,0,0,0,0,0,0
02615499125b4b5d,029afd138865d20a,1,0,4,9,44,13,18,72,0,0,0,0,0,0,1,4,25,2,3,66,1,2,50,4,9,44,0,0,0,0,0,0
02615499125b4b5d,029afd138865d20a,2,0,0,3,0,7,10,70,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
02615499125b4b5d,029afd138865d20a,3,0,2,5,40,5,8,62,0,0,0,1,1,78,1,4,25,0,0,0,1,1,100,2,5,40,0,0,0,0,0,0
02615499125b4b5d,ca28cdf526d6b6e9,1,0,0,6,0,9,16,56,1,2,50,0,0,207,0,4,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0
02615499125b4b5d,ca28cdf526d6b6e9,2,0,6,10,60,47,59,79,1,1,100,0,0,253,6,9,66,0,0,0,0,1,0,1,3,33,0,0,0,5,7,71
02615499125b4b5d,ca28cdf526d6b6e9,3,0,13,29,44,36,65,55,1,1,100,0,1,191,13,29,44,0,0,0,0,0,0,0,1,0,0,0,0,13,28,46
0261adcfc6e49150,813550bc53b15fb0,1,0,0,4,0,0,4,0,0,0,0,0,1,7,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
0261adcfc6e49150,813550bc53b15fb0,2,0,1,8,12,1,8,12,0,0,0,0,0,0,1,7,14,0,1,0,0,0,0,1,8,12,0,0,0,0,0,0
0261adcfc6e49150,84ff027394f7e470,1,0,12,16,75,15,19,78,3,7,42,0,1,268,3,7,42,6,6,100,3,3,100,0,3,0,5,6,83,7,7,100
0261adcfc6e49150,84ff027394f7e470,2,0,39,55,70,58,76,76,3,4,75,0,0,259,35,51,68,4,4,100,0,0,0,1,8,12,1,3,33,37,44,84
026bb9fd1b3f239d,476fe566d2df676e,1,0,19,39,48,19,39,48,0,0,0,0,0,24,12,31,38,5,6,83,2,2,100,18,36,50,1,3,33,0,0,0
026bb9fd1b3f239d,476fe566d2df676e,2,0,17,31,54,21,37,56,1,1,100,0,0,139,14,27,51,2,3,66,1,1,100,11,22,50,2,4,50,4,5,80
026bb9fd1b3f239d,476fe566d2df676e,3,0,2,6,33,16,25,64,1,1,100,1,0,168,2,6,33,0,0,0,0,0,0,0,4,0,0,0,0,2,2,100
026bb9fd1b3f239d,6370c1c1e12723d5,1,0,26,61,42,35,72,48,0,0,0,0,0,4,2,29,6,10,17,58,14,15,93,25,59,42,1,2,50,0,0,0
026bb9fd1b3f239d,6370c1c1e12723d5,2,0,34,58,58,67,98,68,0,0,0,0,0,4,8,26,30,20,26,76,6,6,100,23,44,52,11,14,78,0,0,0
026bb9fd1b3f239d,6370c1c1e12723d5,3,0,10,20,50,18,30,60,0,0,0,0,0,1,9,19,47,1,1,100,0,0,0,10,20,50,0,0,0,0,0,0
026c4a26106cc158,1ddb480b601cefb1,1,0,7,51,13,7,51,13,0,2,0,0,0,0,3,41,7,0,5,0,4,5,80,7,51,13,0,0,0,0,0,0
026c4a26106cc158,1ddb480b601cefb1,2,0,4,39,10,4,39,10,0,1,0,0,0,0,3,34,8,1,4,25,0,1,0,4,39,10,0,0,0,0,0,0
026c4a26106cc158,1ddb480b601cefb1,3,0,5,33,15,5,33,15,0,0,0,0,0,0,2,27,7,2,5,40,1,1,100,5,33,15,0,0,0,0,0,0
026c4a26106cc158,b1b0729d27936f2f,1,0,21,45,46,21,45,46,0,0,0,0,0,0,8,29,27,1,2,50,12,14,85,21,44,47,0,1,0,0,0,0
026c4a26106cc158,b1b0729d27936f2f,2,0,29,48,60,31,50,62,1,2,50,0,0,19,21,37,56,4,6,66,4,5,80,27,46,58,0,0,0,2,2,100
026c4a26106cc158,b1b0729d27936f2f,3,0,20,37,54,36,54,66,2,2,100,1,0,103,16,33,48,3,3,100,1,1,100,17,34,50,0,0,0,3,3,100
02713b2d25f74d43,64facb6cc564262d,1,0,22,47,46,22,47,46,0,0,0,0,0,0,13,35,37,7,9,77,2,3,66,21,46,45,1,1,100,0,0,0
02713b2d25f74d43,64facb6cc564262d,2,0,9,26,34,11,29,37,0,0,0,0,0,0,5,21,23,2,2,100,2,3,66,9,26,34,0,0,0,0,0,0
02713b2d25f74d43,71505842fb6455c3,1,1,41,79,51,43,82,52,1,4,25,0,0,29,15,51,29,17,19,89,9,9,100,37,72,51,4,7,57,0,0,0
02713b2d25f74d43,71505842fb6455c3,2,0,23,44,52,35,58,60,3,3,100,1,0,103,9,28,32,6,8,75,8,8,100,23,44,52,0,0,0,0,0,0
02731f017c838ad4,3a46b268013afede,1,0,60,90,66,60,90,66,1,1,100,0,0,3,31,56,55,20,25,80,9,9,100,51,80,63,6,6,100,3,4,75
02731f017c838ad4,3a46b268013afede,2,0,49,79,62,50,80,62,0,1,0,0,0,0,30,54,55,12,16,75,7,9,77,44,73,60,5,6,83,0,0,0
02731f017c838ad4,3a46b268013afede,3,0,14,18,77,54,66,81,4,4,100,2,0,198,13,17,76,1,1,100,0,0,0,0,0,0,0,0,0,14,18,77
02731f017c838ad4,e9ac7bfb65c25497,1,0,12,44,27,13,45,28,0,0,0,0,0,3,2,26,7,3,8,37,7,10,70,11,40,27,1,4,25,0,0,0
02731f017c838ad4,e9ac7bfb65c25497,2,0,38,102,37,39,103,37,0,0,0,0,0,23,18,74,24,13,21,61,7,7,100,32,90,35,6,12,50,0,0,0
02731f017c838ad4,e9ac7bfb65c25497,3,0,1,8,12,1,8,12,0,0,0,0,1,23,1,8,12,0,0,0,0,0,0,0,2,0,0,0,0,1,6,16
0273dbd5dedbdbe0,58bbef3770bb2dfc,1,0,44,73,60,44,73,60,0,0,0,0,0,2,27,54,50,12,14,85,5,5,100,36,61,59,8,12,66,0,0,0
0273dbd5dedbdbe0,d945aae53e3e54e6,1,0,11,24,45,11,24,45,0,0,0,0,0,0,5,18,27,3,3,100,3,3,100,11,24,45,0,0,0,0,0,0
0292b9c31c0089ac,242d36d241b43c12,1,0,2,7,28,41,47,87,0,0,0,0,0,0,1,4,25,1,2,50,0,1,0,1,6,16,1,1,100,0,0,0
0292b9c31c0089ac,242d36d241b43c12,2,0,1,18,5,46,65,70,0,0,0,1,0,2,1,16,6,0,1,0,0,1,0,1,18,5,0,0,0,0,0,0
0292b9c31c0089ac,242d36d241b43c12,3,0,3,6,50,3,6,50,0,0,0,0,0,0,2,5,40,0,0,0,1,1,100,3,6,50,0,0,0,0,0,0
0292b9c31c0089ac,d9c6f19f958643e9,1,0,6,8,75,64,74,86,1,1,100,0,0,263,1,3,33,3,3,100,2,2,100,3,4,75,2,2,100,1,2,50
0292b9c31c0089ac,d9c6f19f958643e9,2,0,10,14,71,70,86,81,1,1,100,0,0,246,6,9,66,3,4,75,1,1,100,8,12,66,2,2,100,0,0,0
0292b9c31c0089ac,d9c6f19f958643e9,3,0,10,14,71,13,17,76,0,0,0,0,0,4,7,11,63,3,3,100,0,0,0,6,10,60,1,1,100,3,3,100
029a12d36a4687e1,d945aae53e3e54e6,1,0,3,4,75,7,9,77,1,2,50,1,0,154,2,3,66,0,0,0,1,1,100,2,3,66,1,1,100,0,0,0
029a12d36a4687e1,de45aaae23dfa392,1,0,2,5,40,13,16,81,0,0,0,0,0,0,1,4,25,1,1,100,0,0,0,2,5,40,0,0,0,0,0,0
029f5c36820fdc09,3b0a516d2921e0d6,1,0,34,84,40,35,86,40,0,0,0,0,0,1,22,67,32,6,11,54,6,6,100,31,81,38,3,3,100,0,0,0
029f5c36820fdc09,3b0a516d2921e0d6,2,0,43,100,43,43,100,43,0,0,0,0,0,0,27,75,36,8,15,53,8,10,80,41,97,42,1,2,50,1,1,100
029f5c36820fdc09,3b0a516d2921e0d6,3,0,32,100,32,32,100,32,0,1,0,0,0,2,19,81,23,5,10,50,8,9,88,31,98,31,1,2,50,0,0,0
029f5c36820fdc09,a7897d200692ab64,1,0,28,41,68,28,41,68,0,0,0,0,0,0,17,29,58,1,1,100,10,11,90,27,39,69,1,2,50,0,0,0
029f5c36820fdc09,a7897d200692ab64,2,0,33,52,63,33,52,63,0,2,0,0,0,0,30,48,62,0,1,0,3,3,100,33,52,63,0,0,0,0,0,0
029f5c36820fdc09,a7897d200692ab64,3,0,39,62,62,39,62,62,0,0,0,0,0,0,35,57,61,1,2,50,3,3,100,39,62,62,0,0,0,0,0,0
02bdb7a5b2986571,4d8fa64202cee4c1,1,0,22,39,56,25,43,58,0,1,0,2,0,173,9,19,47,13,20,65,0,0,0,7,19,36,6,11,54,9,9,100
02bdb7a5b2986571,4d8fa64202cee4c1,2,0,33,52,63,65,86,75,0,0,0,1,0,88,29,46,63,4,5,80,0,1,0,7,18,38,3,4,75,23,30,76
02bdb7a5b2986571,6751eacd16bd59bc,1,0,8,18,44,8,20,40,0,2,0,0,0,9,4,12,33,3,5,60,1,1,100,5,14,35,3,4,75,0,0,0
02bdb7a5b2986571,6751eacd16bd59bc,2,0,4,10,40,4,10,40,0,1,0,0,0,0,3,9,33,1,1,100,0,0,0,4,9,44,0,1,0,0,0,0
02ec66f311dce539,0845c81e37d3bcb3,1,0,29,51,56,29,51,56,0,0,0,0,0,0,12,30,40,8,12,66,9,9,100,28,50,56,1,1,100,0,0,0
02ec66f311dce539,0845c81e37d3bcb3,2,0,28,59,47,28,59,47,0,0,0,0,0,0,11,40,27,4,6,66,13,13,100,28,59,47,0,0,0,0,0,0
02ec66f311dce539,0845c81e37d3bcb3,3,0,39,73,53,39,73,53,0,2,0,0,0,3,28,61,45,5,6,83,6,6,100,39,73,53,0,0,0,0,0,0
02ec66f311dce539,9014c02eff8b3d62,1,0,24,60,40,24,60,40,0,0,0,0,0,0,18,51,35,3,5,60,3,4,75,24,60,40,0,0,0,0,0,0
02ec66f311dce539,9014c02eff8b3d62,2,0,29,60,48,29,60,48,0,0,0,0,0,0,23,53,43,2,3,66,4,4,100,29,60,48,0,0,0,0,0,0
02ec66f311dce539,9014c02eff8b3d62,3,0,45,84,53,45,84,53,0,0,0,0,0,0,40,78,51,4,5,80,1,1,100,45,84,53,0,0,0,0,0,0
02f5621f480ad1d4,18968f97ad34f15c,1,0,40,64,62,40,64,62,0,0,0,0,0,0,16,36,44,7,10,70,17,18,94,40,64,62,0,0,0,0,0,0
02f5621f480ad1d4,18968f97ad34f15c,2,0,17,40,42,17,40,42,0,0,0,0,0,6,8,30,26,2,2,100,7,8,87,16,39,41,1,1,100,0,0,0
02f5621f480ad1d4,751de04455cfaac0,1,0,26,66,39,26,66,39,0,1,0,0,0,0,15,54,27,7,8,87,4,4,100,26,65,40,0,1,0,0,0,0
02f5621f480ad1d4,751de04455cfaac0,2,1,26,47,55,26,47,55,0,0,0,0,0,6,17,38,44,5,5,100,4,4,100,21,38,55,1,3,33,4,6,66
0308bcdd00cc72e2,0d8011111be000b2,1,0,15,29,51,15,29,51,0,0,0,0,0,0,9,20,45,6,8,75,0,1,0,15,29,51,0,0,0,0,0,0
0308bcdd00cc72e2,e5549c82bfb5582d,1,1,25,40,62,25,40,62,0,0,0,0,0,3,5,15,33,12,14,85,8,11,72,25,40,62,0,0,0,0,0,0
031647c36d12788f,f046d724d2a84ac5,1,0,27,52,51,33,58,56,1,1,100,0,0,65,18,42,42,6,7,85,3,3,100,13,34,38,4,4,100,10,14,71
031647c36d12788f,f046d724d2a84ac5,2,0,27,47,57,28,49,57,0,0,0,0,0,0,20,38,52,4,5,80,3,4,75,25,45,55,2,2,100,0,0,0
031647c36d12788f,f046d724d2a84ac5,3,0,24,45,53,24,45,53,3,3,100,0,0,56,18,39,46,5,5,100,1,1,100,23,44,52,1,1,100,0,0,0
031647c36d12788f,f1d64ae34e088832,1,0,15,41,36,15,41,36,0,0,0,0,0,0,3,22,13,2,7,28,10,12,83,14,39,35,1,2,50,0,0,0
031647c36d12788f,f1d64ae34e088832,2,0,21,48,43,21,48,43,0,0,0,0,0,0,4,23,17,5,8,62,12,17,70,21,47,44,0,1,0,0,0,0
031647c36d12788f,f1d64ae34e088832,3,0,19,57,33,19,57,33,0,0,0,0,0,0,4,34,11,7,14,50,8,9,88,19,57,33,0,0,0,0,0,0
031e6624f96aceb8,f6ad6a1e4d600e0d,1,0,29,69,42,38,78,48,0,1,0,0,0,4,17,53,32,3,7,42,9,9,100,24,63,38,5,6,83,0,0,0
031e6624f96aceb8,f6ad6a1e4d600e0d,2,0,48,125,38,52,129,40,1,1,100,0,0,26,39,112,34,4,7,57,5,6,83,44,114,38,2,4,50,2,7,28
031e6624f96aceb8,f6ad6a1e4d600e0d,3,0,40,119,33,42,122,34,0,2,0,0,0,21,27,100,27,11,17,64,2,2,100,36,108,33,4,11,36,0,0,0
031e6624f96aceb8,fb3e61720be4690c,1,0,31,58,53,31,58,53,3,5,60,0,0,43,16,37,43,11,15,73,4,6,66,27,50,54,1,4,25,3,4,75
031e6624f96aceb8,fb3e61720be4690c,2,0,40,77,51,40,77,51,0,3,0,0,0,7,22,50,44,14,22,63,4,5,80,37,74,50,3,3,100,0,0,0
031e6624f96aceb8,fb3e61720be4690c,3,0,37,72,51,40,75,53,0,1,0,0,0,0,16,44,36,17,24,70,4,4,100,33,65,50,4,7,57,0,0,0
0320a6a967069571,23dec7c47cb418f8,1,0,4,5,80,10,12,83,0,0,0,1,0,0,3,4,75,0,0,0,1,1,100,1,2,50,1,1,100,2,2,100
0320a6a967069571,f14f644d41ade29f,1,0,9,12,75,12,16,75,1,1,100,0,0,85,7,10,70,1,1,100,1,1,100,4,4,100,0,0,0,5,8,62
0328754c15ecd37c,2dc1bc1a02961656,1,0,4,8,50,13,17,76,1,1,100,2,2,113,4,8,50,0,0,0,0,0,0,1,3,33,0,0,0,3,5,60
0328754c15ecd37c,2dc1bc1a02961656,2,0,8,20,40,14,26,53,0,4,0,1,0,4,8,20,40,0,0,0,0,0,0,5,16,31,0,0,0,3,4,75
0328754c15ecd37c,544d7460b3e44393,1,0,8,18,44,19,30,63,1,1,100,0,1,163,7,17,41,0,0,0,1,1,100,2,9,22,0,0,0,6,9,66
0328754c15ecd37c,544d7460b3e44393,2,0,11,36,30,11,36,30,0,0,0,0,0,57,9,33,27,1,2,50,1,1,100,10,34,29,0,0,0,1,2,50
03377f7bf8a2d5ff,25f9a5f3e8a52618,1,0,1,2,50,4,6,66,0,0,0,0,1,9,0,1,0,0,0,0,1,1,100,1,2,50,0,0,0,0,0,0
03377f7bf8a2d5ff,25f9a5f3e8a52618,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0
03377f7bf8a2d5ff,39d309957c5c210d,1,0,12,14,85,37,44,84,2,2,100,2,1,235,11,13,84,0,0,0,1,1,100,2,2,100,0,0,0,10,12,83
03377f7bf8a2d5ff,39d309957c5c210d,2,0,17,19,89,50,58,86,1,2,50,0,0,213,17,18,94,0,0,0,0,1,0,0,1,0,0,0,0,17,18,94
034cbbec91f67852,94527830000ab715,1,0,7,21,33,7,22,31,0,3,0,0,0,8,1,10,10,1,2,50,5,9,55,7,21,33,0,0,0,0,0,0
034cbbec91f67852,cc1a8b4b38b92c6d,1,1,9,21,42,10,23,43,0,0,0,0,0,77,7,18,38,1,2,50,1,1,100,5,14,35,0,0,0,4,7,57
0366e183296fea07,a20f234df70f2182,1,0,19,53,35,23,58,39,0,0,0,0,0,0,10,38,26,6,11,54,3,4,75,18,52,34,1,1,100,0,0,0
0366e183296fea07,a20f234df70f2182,2,0,32,79,40,32,79,40,0,0,0,0,0,0,11,52,21,10,15,66,11,12,91,30,77,38,2,2,100,0,0,0
0366e183296fea07,a20f234df70f2182,3,0,27,61,44,32,66,48,0,0,0,0,0,19,12,42,28,6,9,66,9,10,90,22,53,41,4,7,57,1,1,100
0366e183296fea07,f9ab66e67240db7b,1,0,33,83,39,39,89,43,0,0,0,0,0,16,10,40,25,15,29,51,8,14,57,32,82,39,1,1,100,0,0,0
0366e183296fea07,f9ab66e67240db7b,2,0,34,80,42,35,81,43,0,1,0,0,0,0,7,28,25,21,42,50,6,10,60,32,78,41,2,2,100,0,0,0
0366e183296fea07,f9ab66e67240db7b,3,0,34,71,47,42,80,52,1,2,50,0,0,105,14,38,36,16,26,61,4,7,57,27,61,44,5,7,71,2,3,66
037c68d03c970609,b4192a975027aab6,1,0,26,104,25,33,113,29,0,1,0,0,0,0,12,77,15,10,22,45,4,5,80,23,96,23,3,8,37,0,0,0
037c68d03c970609,b4192a975027aab6,2,0,19,87,21,26,94,27,0,0,0,0,0,31,9,68,13,9,17,52,1,2,50,17,80,21,2,6,33,0,1,0
037c68d03c970609,b4192a975027aab6,3,0,39,130,30,41,132,31,0,1,0,0,0,0,18,96,18,13,23,56,8,11,72,38,128,29,1,2,50,0,0,0
037c68d03c970609,f0feeb2192937424,1,0,38,73,52,39,74,52,0,1,0,0,0,28,20,47,42,8,13,61,10,13,76,30,64,46,8,9,88,0,0,0
037c68d03c970609,f0feeb2192937424,2,0,29,54,53,34,59,57,1,1,100,0,0,70,17,39,43,8,11,72,4,4,100,18,42,42,8,9,88,3,3,100
037c68d03c970609,f0feeb2192937424,3,0,47,82,57,48,83,57,0,0,0,0,0,23,26,58,44,10,13,76,11,11,100,41,76,53,6,6,100,0,0,0
037d2f426c916ffc,63def5a5662a6917,1,0,5,23,21,5,23,21,0,0,0,0,0,0,2,18,11,2,3,66,1,2,50,5,23,21,0,0,0,0,0,0
037d2f426c916ffc,63def5a5662a6917,2,0,2,7,28,2,7,28,0,0,0,0,0,0,1,5,20,0,1,0,1,1,100,2,7,28,0,0,0,0,0,0
037d2f426c916ffc,fa6796c55d6c5440,1,0,14,38,36,15,40,37,0,4,0,0,0,17,8,32,25,2,2,100,4,4,100,14,38,36,0,0,0,0,0,0
